date,stepCount,stepsDistance,calories,sleepQuality,sleepDuration,inactivityAlertCount,dailyMetMinutes,maximumHeartRate,NO_DATA,SLEEP,SEDENTARY,LIGHT,CONTINUOS_MODERATE,INTERMITTENT_MODERATE,CONTINUOS_VIGOROUS,INTERMITTENT_VIGOROUS,NON_WEAR,sleepDuration_sec
2024-11-20,10636,6134.65380859375,2537,0.858708,07:36:30,0,284.99999999999994,197.0,0,08:47:30,07:04:30,06:02:30,01:52:00,00:00:00,00:13:30,00:00:00,00:00:00,07:36:30
2020-01-17,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-06-04,18321,13581.91015625,2844,0.856421,08:14:30,0,613.0999999999998,197.0,0,08:12:30,01:42:00,04:24:00,01:20:00,00:00:00,01:30:30,00:00:00,06:51:00,08:14:30
2023-06-03,20228,13877.083984375,3158,0.831144,08:53:00,0,578.8999999999984,197.0,0,07:57:00,04:53:30,08:20:00,01:32:30,00:00:00,01:17:00,00:00:00,00:00:00,08:53:00
2022-01-04,19167,11541.73046875,3088,0.834891,08:01:30,0,557.05,,0,07:43:30,03:22:00,07:11:00,03:11:30,00:00:00,00:42:30,00:00:00,01:49:30,08:01:30
2024-10-08,9697,5018.9775390625,2323,0.844885,07:34:30,0,155.34999999999988,197.0,0,09:57:30,06:01:00,07:17:30,00:44:00,00:00:00,00:00:00,00:00:00,00:00:00,07:34:30
2024-10-26,17954,11778.466796875,2394,0.858447,09:07:30,0,294.25000000000006,197.0,0,13:20:30,04:08:00,04:28:00,01:55:30,00:00:00,00:08:00,00:00:00,00:00:00,09:07:30
2025-06-22,29412,17592.7265625,3831,0.809368,07:39:00,0,1112.9999999999973,197.0,0,07:55:00,03:16:30,05:54:30,03:13:30,00:00:00,03:33:00,00:00:00,00:07:30,07:39:00
2021-07-14,24379,17906.716796875,3089,0.895833,08:00:00,0,620.0500000000001,,0,08:48:30,05:27:30,06:29:30,02:11:00,00:00:00,01:03:30,00:00:00,00:00:00,08:00:00
2025-07-11,9539,8244.0244140625,1874,0.794975,08:17:30,0,279.20000000000016,197.0,0,07:31:00,00:48:00,01:00:30,00:17:30,00:00:00,00:52:30,00:00:00,13:30:30,08:17:30
2021-09-18,16004,9492.904296875,2784,0.858481,08:00:30,0,448.8000000000003,,0,08:09:00,02:28:30,05:31:30,03:08:30,00:00:00,00:35:00,00:00:00,04:07:30,08:00:30
2025-03-16,12071,8542.9111328125,2188,0.842055,08:45:30,0,327.4000000000004,197.0,0,09:50:30,01:37:30,02:33:00,00:48:00,00:00:00,00:49:30,00:00:00,08:21:30,08:45:30
2022-09-26,17237,8929.9091796875,2641,0.864619,07:19:30,0,234.30000000000013,197.0,0,09:03:30,03:55:30,09:58:30,01:02:30,00:00:00,00:00:00,00:00:00,00:00:00,07:19:30
2024-09-14,0,0.0,1365,0.0,00:00:00,0,0.0,197.0,0,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:58:30,00:00:00
2020-06-06,10274,9597.154296875,1791,0.0,00:00:00,0,474.70000000000124,,0,00:04:00,00:00:30,00:04:30,00:00:00,00:00:30,01:04:30,00:01:30,22:44:30,00:00:00
2024-06-08,13921,7909.90380859375,2367,0.0,00:00:00,0,217.7000000000002,197.0,0,02:44:30,01:49:00,06:36:30,01:45:30,00:00:00,00:00:00,00:00:00,11:04:30,00:00:00
2024-11-24,14191,10562.6650390625,2350,0.809647,09:40:30,0,427.9500000000004,197.0,0,11:42:30,03:19:00,02:20:00,00:29:30,00:00:00,01:06:00,00:00:00,05:03:00,09:40:30
2024-01-12,21804,12374.5341796875,3180,0.799778,07:29:30,0,556.3999999999993,197.0,0,07:54:30,03:56:30,07:20:30,04:31:00,00:00:00,00:17:30,00:00:00,00:00:00,07:29:30
2024-07-01,8909,4696.697265625,2234,0.851899,06:35:00,0,145.95000000000013,197.0,0,10:46:30,04:41:30,06:27:00,00:55:00,00:00:00,00:00:00,00:00:00,01:10:00,06:35:00
2024-09-09,9624,4819.7421875,2063,0.835443,07:14:30,0,156.20000000000005,197.0,0,11:12:00,03:11:00,06:28:00,00:35:30,00:00:00,00:00:00,00:00:00,00:00:00,07:14:30
2023-12-13,11443,5590.5400390625,2567,0.880579,06:54:30,0,169.30000000000018,197.0,0,06:02:30,02:44:00,10:51:00,01:00:30,00:00:00,00:00:00,00:00:00,03:22:00,06:54:30
2022-10-30,32136,24647.830078125,3771,0.764444,07:30:00,0,1142.299999999998,197.0,0,11:02:00,02:05:30,05:28:00,02:07:30,00:00:00,02:14:30,00:00:00,01:02:00,07:30:00
2023-02-15,15652,8273.5244140625,2618,0.837398,09:13:30,1,257.5499999999999,197.0,0,08:22:00,06:06:00,07:56:00,01:35:00,00:00:00,00:01:00,00:00:00,00:00:00,09:13:30
2023-10-18,0,0.0,1366,0.0,00:00:00,0,0.3500000000000001,197.0,0,00:02:00,00:00:00,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,23:56:30,00:00:00
2025-03-23,14478,9108.0048828125,2400,0.870531,08:37:30,0,232.00000000000009,197.0,0,11:12:30,04:49:00,06:24:30,01:32:00,00:00:00,00:02:00,00:00:00,00:00:00,08:37:30
2023-01-14,25090,15789.6337890625,3645,0.0,00:00:00,0,758.85,197.0,0,00:01:00,03:00:00,08:58:00,04:23:30,00:00:00,01:24:00,00:00:00,06:13:30,00:00:00
2022-04-23,15364,11310.244140625,2574,0.823164,08:03:30,0,662.0500000000001,197.0,0,19:15:30,01:13:00,00:47:00,00:30:30,00:00:00,01:52:30,00:00:00,00:21:30,08:03:30
2025-04-23,13792,7356.52734375,2718,0.83802,07:24:30,0,330.49999999999983,197.0,0,08:00:30,04:02:00,09:42:00,01:46:30,00:00:00,00:29:00,00:00:00,00:00:00,07:24:30
2023-04-10,15216,12776.6298828125,2365,0.0,00:00:00,0,536.5000000000005,197.0,0,00:02:30,00:00:00,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,23:55:30,00:00:00
2019-05-19,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-04-09,0,0.0,1366,0.0,00:00:00,0,0.40000000000000013,197.0,0,00:03:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,23:56:00,00:00:00
2025-07-25,24601,15704.7119140625,2837,0.820339,09:50:00,0,407.0500000000008,197.0,0,09:20:30,02:18:00,08:51:30,03:27:00,00:00:00,00:03:00,00:00:00,00:00:00,09:50:00
2021-11-15,0,0.0,1357,0.0,00:00:00,0,0.0,,0,00:26:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,21:34:30,00:00:00
2024-07-23,15546,10118.9091796875,2793,0.862515,07:05:30,0,368.3000000000002,197.0,0,07:34:00,06:27:30,08:20:30,00:57:30,00:00:00,00:40:30,00:00:00,00:00:00,07:05:30
2023-07-20,0,0.0,1392,0.880407,03:16:30,0,0.0,197.0,0,08:11:30,00:06:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,15:42:30,03:16:30
2024-06-09,16132,9682.150390625,2613,0.803821,11:20:30,0,284.15000000000026,197.0,0,09:41:30,04:48:00,07:00:00,02:30:30,00:00:00,00:00:00,00:00:00,00:00:00,11:20:30
2022-05-23,14098,7781.51611328125,2522,0.856674,07:37:00,0,221.30000000000018,197.0,0,08:48:30,05:53:30,07:45:30,01:32:30,00:00:00,00:00:00,00:00:00,00:00:00,07:37:00
2022-05-05,11238,6975.38525390625,2398,0.826087,08:26:00,0,220.79999999999978,197.0,0,08:02:30,08:42:00,05:26:00,01:41:30,00:00:00,00:01:30,00:00:00,00:06:30,08:26:00
2021-03-14,23096,17622.892578125,2809,0.878932,08:44:30,0,581.2500000000001,,0,13:15:30,03:06:30,03:51:30,01:56:00,00:00:00,01:16:00,00:00:00,00:34:30,08:44:30
2024-04-28,10518,5319.87744140625,2472,0.0,00:00:00,0,191.30000000000007,197.0,0,11:30:00,02:17:30,09:13:00,00:59:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-02-09,9058,4976.42138671875,2460,0.827397,06:05:00,0,189.04999999999973,,0,08:33:30,06:33:30,07:31:00,01:20:30,00:00:00,00:01:30,00:00:00,00:00:00,06:05:00
2025-07-02,11774,5894.9013671875,2677,0.898026,07:36:00,0,387.4999999999999,197.0,0,07:42:30,06:16:00,06:46:30,01:56:00,00:00:00,00:42:30,00:00:00,00:36:30,07:36:00
2021-03-31,11294,7152.74072265625,2267,0.831294,09:32:00,0,194.90000000000018,,0,10:19:30,05:49:30,04:33:30,01:46:00,00:00:00,00:00:00,00:00:00,01:31:30,09:32:00
2024-08-30,13664,7262.61572265625,2566,0.817025,08:31:00,0,266.6000000000001,197.0,0,10:17:00,04:40:30,06:54:30,02:08:00,00:00:00,00:00:00,00:00:00,00:00:00,08:31:00
2024-01-11,4596,2390.24267578125,1904,0.854855,08:19:30,0,79.79999999999998,197.0,0,08:34:30,06:15:00,03:07:00,00:38:30,00:00:00,00:00:00,00:00:00,05:25:00,08:19:30
2022-11-02,10080,5544.75439453125,2317,0.860668,05:44:30,0,171.85,197.0,0,09:55:00,06:40:00,06:06:00,01:19:00,00:00:00,00:00:00,00:00:00,00:00:00,05:44:30
2022-12-12,16800,9088.6494140625,2841,0.842645,07:18:30,0,421.5499999999999,197.0,0,08:40:30,05:52:30,06:56:30,01:56:00,00:00:00,00:34:30,00:00:00,00:00:00,07:18:30
2019-05-11,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-04-29,33790,23417.283203125,3590,0.867786,07:56:30,0,882.1499999999993,,0,06:51:00,05:45:30,06:32:00,03:21:00,00:00:00,01:30:30,00:00:00,00:00:00,07:56:30
2021-03-07,12294,7006.02490234375,2447,0.874159,08:40:30,0,235.6000000000002,,0,10:58:30,04:29:30,06:40:30,01:50:00,00:00:00,00:01:30,00:00:00,00:00:00,08:40:30
2019-05-22,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-08-04,0,0.0,1366,0.0,00:00:00,0,0.0,197.0,0,01:53:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,22:06:30,00:00:00
2019-07-25,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-09-21,9544,4925.30859375,2557,0.819162,06:57:30,0,261.6,,0,07:29:00,07:24:00,06:48:00,01:50:00,00:00:00,00:06:00,00:00:00,00:23:00,06:57:30
2023-05-02,538,243.89166259765625,1497,0.773601,09:32:00,0,12.0,197.0,0,08:14:00,01:12:30,00:53:30,00:01:00,00:00:00,00:00:00,00:00:00,13:39:00,09:32:00
2023-06-01,12925,8672.1953125,2528,0.859738,08:15:30,0,322.10000000000014,197.0,0,07:16:30,08:58:30,04:40:00,01:09:30,00:00:00,00:43:00,00:00:00,01:12:30,08:15:30
2024-04-05,10592,5317.57861328125,2466,0.859512,08:32:30,0,183.0000000000002,197.0,0,07:16:30,04:52:00,07:57:00,01:21:30,00:00:00,00:00:00,00:00:00,02:33:00,08:32:30
2021-05-18,15310,10201.015625,2587,0.889662,08:23:00,0,349.7000000000002,,0,07:42:00,08:40:30,04:56:30,01:45:00,00:00:00,00:34:00,00:00:00,00:22:00,08:23:00
2025-05-07,15162,7785.40771484375,2911,0.809935,07:43:00,0,507.44999999999993,197.0,0,06:46:00,05:09:00,06:56:00,03:03:00,00:00:00,00:44:30,00:00:00,01:21:30,07:43:00
2025-05-16,14797,7900.1025390625,2470,0.848315,08:54:00,0,316.95000000000016,197.0,0,10:15:30,05:32:00,05:52:00,02:13:00,00:00:00,00:07:30,00:00:00,00:00:00,08:54:00
2025-04-20,19183,12805.466796875,2780,0.83494,06:55:00,0,447.00000000000034,197.0,0,10:12:00,03:00:00,08:05:30,01:50:30,00:00:00,00:52:00,00:00:00,00:00:00,06:55:00
2019-05-01,10446,5330.5029296875,2006,0.0,00:00:00,0,232.16249999999786,,0,04:58:30,06:33:30,06:20:30,00:00:00,00:22:30,00:00:00,00:00:00,05:45:00,00:00:00
2023-05-28,12326,6661.17236328125,2446,0.823062,08:23:00,0,283.89999999999986,197.0,0,08:59:30,05:19:30,05:25:00,01:02:30,00:00:00,00:35:30,00:00:00,02:38:00,08:23:00
2022-09-08,12739,7014.99560546875,2591,0.834701,07:06:30,0,287.2500000000002,197.0,0,07:01:00,08:43:30,05:58:30,02:09:30,00:00:00,00:07:30,00:00:00,00:00:00,07:06:30
2025-03-22,14025,7764.57080078125,2677,0.0,00:00:00,0,315.5,197.0,0,00:00:00,02:47:30,08:12:00,02:01:30,00:00:00,00:22:00,00:00:00,10:37:00,00:00:00
2024-06-10,7278,3956.000244140625,2030,0.853167,08:41:00,0,125.19999999999996,197.0,0,17:13:00,01:01:00,04:35:00,01:11:00,00:00:00,00:00:00,00:00:00,00:00:00,08:41:00
2021-07-30,0,0.0,1350,0.0,00:00:00,0,0.15000000000000002,,0,00:01:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,20:59:00,00:00:00
2025-06-30,12734,7214.71484375,2349,0.840802,07:04:00,0,223.95000000000024,197.0,0,08:49:00,07:23:30,06:07:30,01:33:00,00:00:00,00:07:00,00:00:00,00:00:00,07:04:00
2025-02-18,11437,7727.55810546875,2233,0.0,00:00:00,0,366.10000000000025,197.0,0,01:56:00,00:47:00,01:38:00,01:47:30,00:00:00,00:41:00,00:00:00,17:10:30,00:00:00
2022-09-16,23474,17037.904296875,2956,0.0,00:00:00,0,532.2500000000002,197.0,0,00:21:00,02:12:30,07:52:00,01:23:30,00:00:00,01:03:00,00:00:00,11:08:00,00:00:00
2021-07-25,0,0.0,1364,0.0,00:00:00,0,0.0,,0,00:03:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:57:00,00:00:00
2022-01-26,6186,3377.06640625,2023,0.823247,08:40:30,0,116.00000000000001,,0,11:13:00,07:41:30,03:51:00,00:30:00,00:00:00,00:01:00,00:00:00,00:43:30,08:40:30
2021-05-22,29764,21347.947265625,3505,0.903261,07:40:00,0,852.3499999999999,,0,07:59:00,05:07:00,06:40:00,02:32:30,00:00:00,01:34:00,00:00:00,00:07:30,07:40:00
2022-05-30,10027,6348.60791015625,2318,0.889006,07:53:00,1,214.49999999999991,197.0,0,08:49:30,08:33:00,04:25:00,01:29:30,00:00:00,00:07:00,00:00:00,00:36:00,07:53:00
2023-04-28,13758,8052.59228515625,2524,0.881176,07:05:00,3,237.1999999999998,197.0,0,06:52:00,08:37:00,06:36:30,01:52:30,00:00:00,00:02:00,00:00:00,00:00:00,07:05:00
2019-07-22,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-01-10,24139,15721.720703125,3192,0.891589,08:55:00,0,587.5000000000002,,0,08:20:00,03:47:30,08:21:00,02:42:30,00:00:00,00:49:00,00:00:00,00:00:00,08:55:00
2025-04-02,15098,7810.58203125,2883,0.872418,06:51:30,0,422.39999999999975,197.0,0,08:37:30,05:18:00,06:54:30,02:44:30,00:00:00,00:25:30,00:00:00,00:00:00,06:51:30
2020-01-01,2,0.9066604375839233,1261,0.0,00:00:00,0,0.30000000000000016,,0,00:01:00,00:04:30,13:01:30,00:00:00,00:00:00,00:00:00,00:00:00,10:53:00,00:00:00
2024-04-30,7253,3855.699462890625,2226,0.843254,08:24:00,0,126.04999999999981,197.0,0,08:37:00,09:00:00,05:28:00,00:55:00,00:00:00,00:00:00,00:00:00,00:00:00,08:24:00
2024-06-12,570,258.39825439453125,1661,0.965517,02:25:00,0,15.050000000000013,197.0,0,20:06:00,00:28:30,03:15:30,00:10:00,00:00:00,00:00:00,00:00:00,00:00:00,02:25:00
2021-06-05,12998,6964.4091796875,2492,0.912256,05:59:00,0,241.70000000000007,,0,09:43:30,05:27:00,07:08:30,01:28:30,00:00:00,00:00:00,00:00:00,00:12:30,05:59:00
2022-02-22,14540,8180.703125,2540,0.854,08:20:00,0,239.19999999999993,197.0,0,09:12:30,05:18:00,07:54:00,01:35:30,00:00:00,00:00:00,00:00:00,00:00:00,08:20:00
2020-03-22,10059,7451.44189453125,1903,0.0,00:00:00,0,399.0000000000044,,0,02:33:00,04:12:30,01:54:00,00:00:00,00:11:30,00:40:30,00:02:00,14:26:30,00:00:00
2022-08-14,5590,2894.257080078125,1939,0.820488,08:32:30,0,84.05,197.0,0,15:05:00,04:31:30,04:02:00,00:21:30,00:00:00,00:00:00,00:00:00,00:00:00,08:32:30
2023-03-16,13997,9318.4150390625,2695,0.863137,08:20:30,0,488.0999999999999,197.0,0,10:22:00,07:18:30,03:47:30,01:05:30,00:00:00,01:26:30,00:00:00,00:00:00,08:20:30
2023-11-06,15359,9978.2119140625,2525,0.809783,07:40:00,1,244.2999999999999,197.0,0,07:56:00,07:36:30,06:32:30,01:51:30,00:00:00,00:03:30,00:00:00,00:00:00,07:40:00
2019-06-28,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00
2024-10-11,13482,8933.1103515625,2539,0.85667,07:33:30,0,333.7499999999999,197.0,0,06:01:00,04:13:30,06:32:30,00:55:30,00:00:00,00:37:30,00:00:00,05:40:00,07:33:30
2023-09-26,8566,4630.95263671875,2256,0.88425,08:47:00,0,142.55000000000004,197.0,0,09:27:00,06:35:30,05:59:00,00:54:00,00:00:00,00:01:00,00:00:00,01:03:30,08:47:00
2021-03-11,16408,9317.3212890625,2686,0.822266,08:32:00,0,303.90000000000026,,0,06:46:00,05:31:00,07:26:00,02:24:00,00:00:00,00:01:00,00:00:00,01:52:00,08:32:00
2019-07-02,0,0.0,1256,0.0,00:00:00,0,0.0,,0,10:33:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,13:27:00,00:00:00
2023-11-11,1156,580.254638671875,1471,0.791258,09:20:30,0,22.050000000000008,197.0,0,05:52:00,00:45:00,00:31:00,00:08:00,00:00:00,00:00:00,00:00:00,16:44:00,09:20:30
2025-04-12,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-02-11,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2019-06-23,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2019-06-03,13334,7861.23974609375,2115,0.0,00:00:00,1,290.72499999999894,,0,03:10:00,08:52:30,05:40:00,00:04:30,00:44:00,00:00:00,00:05:00,05:24:00,00:00:00
2025-06-27,9668,4988.81396484375,2287,0.852121,06:52:30,0,170.59999999999994,197.0,0,07:59:00,05:58:00,07:05:30,01:08:30,00:00:00,00:00:00,00:00:00,01:49:00,06:52:30
2023-10-12,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-05-16,10748,5483.150390625,2522,0.858117,06:06:30,0,285.75000000000006,197.0,0,10:05:30,05:49:00,06:03:00,01:39:00,00:00:00,00:23:30,00:00:00,00:00:00,06:06:30
2021-05-08,16604,9272.087890625,2985,0.860776,06:13:30,0,524.1000000000005,,0,09:34:30,03:17:00,06:18:00,03:19:00,00:00:00,00:32:30,00:00:00,00:59:00,06:13:30
2021-04-16,13090,8174.7275390625,2545,0.0,00:00:00,0,312.75,,0,00:54:00,09:19:30,05:25:30,01:18:00,00:00:00,00:35:00,00:00:00,06:28:00,00:00:00
2025-05-18,9944,4948.16259765625,2247,0.789527,08:16:30,0,190.40000000000018,197.0,0,11:11:30,05:04:30,06:48:30,00:55:30,00:00:00,00:00:00,00:00:00,00:00:00,08:16:30
2021-03-25,18281,11785.1220703125,2621,0.845294,08:56:30,0,372.99999999999994,,0,08:19:30,07:50:30,05:04:30,01:49:00,00:00:00,00:35:00,00:00:00,00:20:30,08:56:30
2022-01-19,0,0.0,1363,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-01-30,0,0.0,1367,0.0,00:00:00,0,0.5500000000000002,,0,00:00:00,00:00:00,00:04:00,00:00:00,00:00:00,00:00:00,00:00:00,23:56:00,00:00:00
2025-08-07,9969,4839.5029296875,2365,0.813234,07:48:30,0,200.99999999999994,197.0,0,08:58:30,06:00:00,07:51:30,01:10:00,00:00:00,00:00:00,00:00:00,00:00:00,07:48:30
2023-03-07,16884,11096.1962890625,2908,0.856364,09:10:00,0,553.0999999999999,197.0,0,08:43:00,07:33:30,04:56:30,01:46:00,00:00:00,01:01:00,00:00:00,00:00:00,09:10:00
2022-10-22,24867,16975.849609375,2744,0.847568,07:42:30,0,496.74999999999966,197.0,0,07:43:30,02:24:00,04:29:30,02:49:30,00:00:00,00:37:00,00:00:00,05:56:30,07:42:30
2022-10-26,15323,8301.56640625,2553,0.778761,07:32:00,0,249.99999999999986,197.0,0,09:42:30,05:01:30,07:38:30,01:37:30,00:00:00,00:00:00,00:00:00,00:00:00,07:32:00
2024-01-24,7231,5981.1484375,1834,0.0,00:00:00,0,256.8,197.0,0,02:50:00,00:04:30,00:12:00,00:30:30,00:00:00,00:40:30,00:00:00,19:42:30,00:00:00
2021-08-09,2012,993.1934204101562,1755,0.0,00:00:00,0,46.15000000000003,,0,00:33:30,00:38:00,03:58:30,00:17:00,00:00:00,00:00:00,00:00:00,18:33:00,00:00:00
2022-11-20,9925,5680.4365234375,2247,0.816714,08:46:30,0,288.15,197.0,0,13:54:00,05:20:00,03:13:30,00:49:30,00:00:00,00:43:00,00:00:00,00:00:00,08:46:30
2020-01-13,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-03-27,13069,7758.2470703125,2698,0.807933,07:59:00,0,474.15000000000026,197.0,0,11:52:00,05:06:30,03:46:30,02:31:00,00:00:00,00:43:30,00:00:00,00:00:00,07:59:00
2024-08-02,27288,18781.755859375,3292,0.0,00:00:00,0,750.1999999999996,197.0,0,00:48:00,01:31:30,06:10:30,01:50:30,00:00:00,02:34:30,00:00:00,11:05:00,00:00:00
2021-04-28,21854,13451.6416015625,2820,0.895683,06:57:00,0,389.2500000000001,,0,09:15:00,04:14:30,07:46:00,02:41:00,00:00:00,00:03:30,00:00:00,00:00:00,06:57:00
2021-05-15,23600,14818.8837890625,3006,0.893976,06:55:00,0,555.1999999999999,,0,08:28:30,04:12:30,05:04:00,04:13:30,00:00:00,00:09:30,00:00:00,01:52:00,06:55:00
2021-09-22,10546,5560.896484375,2673,0.879085,07:39:00,0,379.65000000000043,,0,07:24:00,07:49:30,05:27:00,02:16:00,00:00:00,00:25:00,00:00:00,00:38:30,07:39:00
2021-05-28,9397,5675.3837890625,2342,0.769857,04:05:30,0,195.70000000000027,,0,06:20:00,05:56:00,06:21:30,01:03:00,00:00:00,00:12:00,00:00:00,04:07:30,04:05:30
2021-06-11,18283,11408.775390625,2770,0.885965,07:36:00,0,349.5000000000003,,0,06:24:00,08:23:00,06:41:00,02:23:30,00:00:00,00:08:30,00:00:00,00:00:00,07:36:00
2023-02-05,23920,17110.7734375,3206,0.797247,06:39:30,0,670.7999999999985,197.0,0,09:33:30,03:55:30,06:54:00,01:44:00,00:00:00,01:53:00,00:00:00,00:00:00,06:39:30
2022-06-06,30206,21555.55078125,3553,0.8767,09:11:30,0,926.9999999999985,197.0,0,10:29:30,03:01:30,05:46:30,02:25:30,00:00:00,02:17:00,00:00:00,00:00:00,09:11:30
2021-03-22,19774,12425.3837890625,2753,0.903704,06:45:00,0,372.45000000000044,,0,08:00:00,06:34:30,07:10:30,01:44:00,00:00:00,00:31:00,00:00:00,00:00:00,06:45:00
2024-01-07,23540,16545.50390625,3055,0.868941,09:17:00,0,640.4,197.0,0,12:18:00,02:14:00,06:14:30,02:04:00,00:00:00,01:09:30,00:00:00,00:00:00,09:17:00
2025-02-15,42,19.03986930847168,1391,0.0,00:00:00,0,0.9000000000000001,197.0,0,02:15:30,00:04:30,00:12:00,00:00:00,00:00:00,00:00:00,00:00:00,21:28:00,00:00:00
2024-05-13,10091,5308.1484375,2322,0.815789,07:55:00,0,193.09999999999977,197.0,0,09:46:30,07:25:00,05:34:00,01:03:00,00:00:00,00:11:30,00:00:00,00:00:00,07:55:00
2021-10-19,16598,12225.5205078125,2941,0.877049,08:08:00,0,602.1,,0,09:51:30,06:02:30,05:36:00,01:26:00,00:00:00,01:04:00,00:00:00,00:00:00,08:08:00
2021-05-06,28737,20386.1484375,3305,0.886387,08:08:30,0,756.8499999999999,,0,08:38:00,05:24:00,06:17:30,02:07:30,00:00:00,01:33:00,00:00:00,00:00:00,08:08:30
2023-04-15,5731,3101.3271484375,2301,0.824008,08:11:30,0,103.54999999999993,197.0,0,09:13:00,04:46:30,07:51:30,00:51:30,00:00:00,00:00:00,00:00:00,01:17:30,08:11:30
2025-02-10,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-09-07,1628,737.1148071289062,1772,0.861925,07:58:00,0,62.94999999999998,,0,11:43:30,02:49:30,02:57:30,00:18:30,00:00:00,00:00:00,00:00:00,06:11:00,07:58:00
2023-01-19,16197,9296.0537109375,2670,0.865751,07:53:00,0,331.7,197.0,0,06:25:00,06:45:30,06:33:30,02:13:00,00:00:00,00:19:00,00:00:00,01:44:00,07:53:00
2022-06-05,30347,21143.17578125,3188,0.916314,07:52:00,0,718.0499999999993,197.0,0,10:14:00,04:53:00,04:07:30,03:17:00,00:00:00,01:28:30,00:00:00,00:00:00,07:52:00
2022-11-25,17647,9634.0625,3029,0.798611,06:00:00,0,433.7000000000003,197.0,0,04:17:30,07:55:30,09:00:00,02:09:00,00:00:00,00:38:00,00:00:00,00:00:00,06:00:00
2024-10-06,15520,8129.9921875,2625,0.822581,07:14:00,0,371.9500000000003,197.0,0,12:19:30,03:26:30,05:33:00,02:01:00,00:00:00,00:32:00,00:00:00,00:08:00,07:14:00
2024-05-12,10106,5547.5576171875,2291,0.0,00:00:00,0,209.10000000000002,197.0,0,04:09:30,02:47:00,05:46:00,01:37:00,00:00:00,00:01:30,00:00:00,09:39:00,00:00:00
2024-08-08,13532,7389.806640625,2471,0.848548,08:02:00,0,227.79999999999993,197.0,0,08:12:00,07:53:30,06:10:30,01:44:00,00:00:00,00:00:00,00:00:00,00:00:00,08:02:00
2021-08-11,0,0.0,1367,0.0,00:00:00,0,0.7500000000000001,,0,00:45:30,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:13:30,00:00:00
2022-02-07,7825,4126.17138671875,2367,0.848889,09:22:30,0,197.20000000000005,,0,08:16:30,08:38:00,05:38:00,01:27:30,00:00:00,00:00:00,00:00:00,00:00:00,09:22:30
